"id","title","description","link","image_link","price","sale_price","category","availability","group_id","group_leader","attributes"
"w31","Corset Dress","Structured corset-bodice dress with boning detail. Attached full skirt in cotton sateen.","http://localhost:8080/product/detail.html?id=w31","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80","215.00","94.00","Clothing > Sale","in stock","w31","true","color=Beige/size=L/gender=Women"
"w37","Leather Mini Dress","Butter-soft lambskin leather mini dress. A-line cut with a concealed back zip.","http://localhost:8080/product/detail.html?id=w37","https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80","345.00","160.00","Clothing > Sale","in stock","w37","true","color=Brown/size=XL/gender=Women"
"w43","Linen Camp Shirt","Relaxed camp-collar shirt in washed linen. Chest pocket and a boxy fit.","http://localhost:8080/product/detail.html?id=w43","https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80","85.00","50.00","Clothing > Sale","in stock","w43","true","color=Grey/size=XS/gender=Women"
"w49","Peplum Top","Structured peplum top in stretch crepe. Nips in at the waist with a flared hem.","http://localhost:8080/product/detail.html?id=w49","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80","95.00","38.00","Clothing > Sale","in stock","w49","true","color=Camel/size=S/gender=Women"
"w55","Ruffle Front Blouse","Romantic ruffle-front blouse in lightweight cotton voile. Feminine and effortless.","http://localhost:8080/product/detail.html?id=w55","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80","105.00","62.00","Clothing > Sale","in stock","w55","true","color=Ivory/size=M/gender=Women"
"w61","Mesh Long Sleeve Top","Sheer mesh top for layering. Fitted with a crew neck and thumb holes.","http://localhost:8080/product/detail.html?id=w61","https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80","55.00","32.00","Clothing > Sale","in stock","w61","true","color=Red/size=L/gender=Women"
"w67","Shoulder-Pad Top","Structured T-shirt with padded shoulders. A power silhouette in cotton jersey.","http://localhost:8080/product/detail.html?id=w67","https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80","75.00","33.00","Clothing > Sale","in stock","w67","true","color=Green/size=XL/gender=Women"
"w73","Corset Top","Structured corset top in stretch cotton. Boning detail with a sweetheart neckline.","http://localhost:8080/product/detail.html?id=w73","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80","115.00","49.00","Clothing > Sale","in stock","w73","true","color=Black/size=XS/gender=Women"
"w79","Leather Trousers","Straight-leg trousers in butter-soft lambskin. A modern wardrobe investment.","http://localhost:8080/product/detail.html?id=w79","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80","295.00","130.00","Clothing > Sale","in stock","w79","true","color=White/size=S/gender=Women"
"w85","Wrap Skirt","Linen-blend wrap skirt with an asymmetric hem. Tie waist for an adjustable fit.","http://localhost:8080/product/detail.html?id=w85","https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80","105.00","39.00","Clothing > Sale","in stock","w85","true","color=Navy/size=M/gender=Women"
"w91","Bermuda Shorts","Tailored Bermuda shorts in cotton-linen blend. Pressed crease with belt loops.","http://localhost:8080/product/detail.html?id=w91","https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80","85.00","48.00","Clothing > Sale","in stock","w91","true","color=Beige/size=L/gender=Women"
"w97","Paper Bag Waist Trousers","Gathered paper-bag waist trousers in cotton twill. Self-tie belt with tapered legs.","http://localhost:8080/product/detail.html?id=w97","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80","125.00","69.00","Clothing > Sale","in stock","w97","true","color=Brown/size=XL/gender=Women"
"w103","Leather Biker Jacket","Cropped biker jacket in lambskin leather. Asymmetric zip with quilted lining.","http://localhost:8080/product/detail.html?id=w103","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80","385.00","205.00","Clothing > Sale","in stock","w103","true","color=Grey/size=XS/gender=Women"
"w109","Bouclé Jacket","Collarless bouclé jacket with fringe trim. Gold-tone buttons and patch pockets.","http://localhost:8080/product/detail.html?id=w109","https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80","285.00","126.00","Clothing > Sale","in stock","w109","true","color=Camel/size=S/gender=Women"
"w115","Cropped Bomber Jacket","Cropped satin bomber with ribbed trim. Zip front with side slit pockets.","http://localhost:8080/product/detail.html?id=w115","https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80","165.00","91.00","Clothing > Sale","in stock","w115","true","color=Ivory/size=M/gender=Women"
"w121","Utility Jacket","Cotton canvas utility jacket with multiple pockets. Drawstring waist for shape.","http://localhost:8080/product/detail.html?id=w121","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80","155.00","88.00","Clothing > Sale","in stock","w121","true","color=Red/size=L/gender=Women"
"w127","Teddy Coat","Cozy teddy-fleece coat with a notched collar. Oversized pockets and a single-button front.","http://localhost:8080/product/detail.html?id=w127","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80","235.00","115.00","Clothing > Sale","in stock","w127","true","color=Green/size=XL/gender=Women"
"w133","Cashmere Hoodie","Relaxed cashmere hoodie with kangaroo pocket. Luxury meets comfort.","http://localhost:8080/product/detail.html?id=w133","https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80","245.00","143.00","Clothing > Sale","in stock","w133","true","color=Black/size=XS/gender=Women"
"w139","Chunky Knit Sweater","Hand-knit effect chunky sweater in alpaca blend. Statement texture, relaxed fit.","http://localhost:8080/product/detail.html?id=w139","https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80","155.00","66.00","Clothing > Sale","in stock","w139","true","color=White/size=S/gender=Women"
"w145","Twinset Cardigan","Classic twinset cardigan and matching camisole in fine-gauge merino.","http://localhost:8080/product/detail.html?id=w145","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80","175.00","100.00","Clothing > Sale","in stock","w145","true","color=Navy/size=M/gender=Women"
"w151","Colour-Block Sweater","Bold colour-block sweater in organic cotton. Crew neck with ribbed trim.","http://localhost:8080/product/detail.html?id=w151","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80","125.00","59.00","Clothing > Sale","in stock","w151","true","color=Beige/size=L/gender=Women"
"w157","Linen Jumpsuit","Relaxed linen jumpsuit with patch pockets. Button-front with a drawstring waist.","http://localhost:8080/product/detail.html?id=w157","https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80","165.00","77.00","Clothing > Sale","in stock","w157","true","color=Brown/size=XL/gender=Women"
"w163","Utility Jumpsuit","Cotton canvas utility jumpsuit with belt. Multiple pockets and rolled cuffs.","http://localhost:8080/product/detail.html?id=w163","https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80","175.00","89.00","Clothing > Sale","in stock","w163","true","color=Grey/size=XS/gender=Women"
"w169","Satin Camisole Set","Satin camisole and shorts set with lace trim. Luxurious nightwear.","http://localhost:8080/product/detail.html?id=w169","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80","145.00","59.00","Clothing > Sale","in stock","w169","true","color=Camel/size=S/gender=Women"
"w175","Ponte Leggings","Structured ponte leggings with a wide waistband. The comfort of leggings with trouser polish.","http://localhost:8080/product/detail.html?id=w175","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80","75.00","29.00","Clothing > Sale","in stock","w175","true","color=Ivory/size=M/gender=Women"
"w181","Knit Shorts","Cotton-cashmere knit shorts with an elasticated waist. Part of the MAISON lounge edit.","http://localhost:8080/product/detail.html?id=w181","https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80","65.00","38.00","Clothing > Sale","in stock","w181","true","color=Red/size=L/gender=Women"
"w187","Tank Dress","Clean cotton tank dress with a straight cut. The simplest canvas for accessorising.","http://localhost:8080/product/detail.html?id=w187","https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80","65.00","36.00","Clothing > Sale","in stock","w187","true","color=Green/size=XL/gender=Women"
"w193","Shacket","Flannel shirt-jacket hybrid in a heritage plaid. Oversized with snap buttons.","http://localhost:8080/product/detail.html?id=w193","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80","125.00","63.00","Clothing > Sale","in stock","w193","true","color=Black/size=XS/gender=Women"
"w199","Silk Midi Skirt","Pure silk midi skirt in a jewel-tone palette. Side zip with a fluid drape.","http://localhost:8080/product/detail.html?id=w199","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80","165.00","68.00","Clothing > Sale","in stock","w199","true","color=White/size=S/gender=Women"
"m1","Slim Fit Suit","Slim-fit two-piece suit in Super 120s wool. Notched lapels, two-button closure. Made in Italy.","http://localhost:8080/product/detail.html?id=m1","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","450.00","236.00","Clothing > Sale","in stock","m1","true","color=Navy/size=M/gender=Men"
"m7","Three-Piece Suit","Classic three-piece in mid-grey flannel. Single-breasted jacket, waistcoat, and flat-front trousers.","http://localhost:8080/product/detail.html?id=m7","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","525.00","262.00","Clothing > Sale","in stock","m7","true","color=Beige/size=L/gender=Men"
"m13","Tweed Sport Coat","Harris Tweed sport coat with leather-trimmed buttons. A heritage piece for modern times.","http://localhost:8080/product/detail.html?id=m13","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","315.00","118.00","Clothing > Sale","in stock","m13","true","color=Brown/size=XL/gender=Men"
"m19","Flannel Suit","Full-weight flannel suit in charcoal grey. Fully canvassed for impeccable drape.","http://localhost:8080/product/detail.html?id=m19","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","445.00","256.00","Clothing > Sale","in stock","m19","true","color=Grey/size=XS/gender=Men"
"m25","Travel Suit","Wrinkle-resistant travel suit in performance wool. Pack it, fly, arrive sharp.","http://localhost:8080/product/detail.html?id=m25","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","395.00","157.00","Clothing > Sale","in stock","m25","true","color=Camel/size=S/gender=Men"
"m31","Oxford Shirt","Classic Oxford-weave shirt in Egyptian cotton. Button-down collar and chest pocket.","http://localhost:8080/product/detail.html?id=m31","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","95.00","37.00","Clothing > Sale","in stock","m31","true","color=Ivory/size=M/gender=Men"
"m37","Bengal Stripe Shirt","Fine Bengal stripe shirt in two-ply cotton. Spread collar, single cuff.","http://localhost:8080/product/detail.html?id=m37","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","105.00","62.00","Clothing > Sale","in stock","m37","true","color=Red/size=L/gender=Men"
"m43","Henley Shirt","Long-sleeve Henley in slub cotton jersey. Three-button placket at the neck.","http://localhost:8080/product/detail.html?id=m43","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","65.00","25.00","Clothing > Sale","in stock","m43","true","color=Green/size=XL/gender=Men"
"m49","Dobby Shirt","Textured dobby-weave shirt in cotton. Subtle pattern adds visual interest.","http://localhost:8080/product/detail.html?id=m49","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","95.00","37.00","Clothing > Sale","in stock","m49","true","color=Black/size=XS/gender=Men"
"m55","Performance Shirt","Moisture-wicking stretch shirt. Wrinkle-free finish for travel and long days.","http://localhost:8080/product/detail.html?id=m55","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","115.00","56.00","Clothing > Sale","in stock","m55","true","color=White/size=S/gender=Men"
"m61","Printed Shirt","All-over printed shirt in cotton voile. Original MAISON patterns.","http://localhost:8080/product/detail.html?id=m61","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","95.00","36.00","Clothing > Sale","in stock","m61","true","color=Navy/size=M/gender=Men"
"m67","Wool Trousers","Tailored flat-front trousers in Italian wool. Medium rise with a slim leg.","http://localhost:8080/product/detail.html?id=m67","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","175.00","101.00","Clothing > Sale","in stock","m67","true","color=Beige/size=L/gender=Men"
"m73","Jogger Trousers","Tailored joggers in ponte jersey. Ribbed cuffs with a drawstring waist.","http://localhost:8080/product/detail.html?id=m73","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","95.00","38.00","Clothing > Sale","in stock","m73","true","color=Brown/size=XL/gender=Men"
"m79","Flat-Front Trousers","Flat-front trousers in cotton gabardine. Clean lines with a straight leg.","http://localhost:8080/product/detail.html?id=m79","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","135.00","54.00","Clothing > Sale","in stock","m79","true","color=Grey/size=XS/gender=Men"
"m85","Tailored Shorts","Tailored shorts in cotton twill. Above-the-knee cut with a flat front.","http://localhost:8080/product/detail.html?id=m85","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","85.00","36.00","Clothing > Sale","in stock","m85","true","color=Camel/size=S/gender=Men"
"m91","Tech Trousers","Performance trousers in four-way stretch fabric. Water-resistant with zip pockets.","http://localhost:8080/product/detail.html?id=m91","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","125.00","52.00","Clothing > Sale","in stock","m91","true","color=Ivory/size=M/gender=Men"
